id_product,model,descripcion ,suppliers,blands,2024-09-24 00:00:00,2024-09-25 00:00:00,2024-09-26 00:00:00,2024-09-27 00:00:00,2024-09-28 00:00:00,2024-09-29 00:00:00,2024-09-30 00:00:00,2024-10-01 00:00:00,2024-10-02 00:00:00,2024-10-03 00:00:00,2024-10-04 00:00:00,2024-10-05 00:00:00,2024-10-06 00:00:00,2024-10-07 00:00:00,2024-10-08 00:00:00,2024-10-09 00:00:00,2024-10-10 00:00:00,2024-10-11 00:00:00,2024-10-12 00:00:00,2024-10-13 00:00:00,2024-10-14 00:00:00,2024-10-15 00:00:00,2024-10-16 00:00:00,2024-10-17 00:00:00,2024-10-18 00:00:00,2024-10-19 00:00:00,2024-10-20 00:00:00,2024-10-21 00:00:00,2024-10-22 00:00:00,2024-10-23 00:00:00,2024-10-24 00:00:00,2024-10-25 00:00:00,2024-10-26 00:00:00,2024-10-27 00:00:00,2024-10-28 00:00:00,2024-10-29 00:00:00,2024-10-30 00:00:00,2024-10-31 00:00:00,2024-11-01 00:00:00,2024-11-02 00:00:00
ID-00000127,SH2 1/16,"TUBO ESTRIADO DE 3/4"" DE 2 1/16""",ITURRIA S.A,BAHCO,12,13.0,13.0,13.0,13.0,13.0,13.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,15.0,14.0,14.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0,,
ID-00000128,SH2 1/8,"TUBO ESTRIADO DE 3/4"" DE 2 1/8""",ITURRIA S.A,BAHCO,13,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
ID-00000129,SH2 3/16,"TUBO ESTRIADO DE 3/4"" DE 2 3/16""",ITURRIA S.A,BAHCO,16,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,17.0,16.0,16.0,16.0,16.0,17.0,17.0,18.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,15.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,,
ID-00000130,SH2 1/4,"TUBO ESTRIADO DE 3/4"" DE 2 1/4""",ITURRIA S.A,BAHCO,19,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,19.0,18.0,17.0,17.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,,
ID-00000131,SH2 3/8,"TUBO ESTRIADO DE 3/4"" DE 2 3/8""",ITURRIA S.A,BAHCO,12,13.0,13.0,12.0,12.0,11.0,11.0,11.0,12.0,12.0,11.0,9.0,9.0,9.0,8.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,
ID-00000132,797,"CABEZA DE CRIQUE 3/4""",ITURRIA S.A,BAHCO,14,15.0,15.0,13.0,13.0,13.0,13.0,12.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,13.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,,
ID-00000133,706,"MANGO ARTICULADO 3/4"" DE 470 MM",ITURRIA S.A,BAHCO,11,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,8.0,7.0,7.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-4.0,,
ID-00000134,756 I,EXTENCION 3/4 DE 250 MM,ITURRIA S.A,BAHCO,10,10.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
ID-00000135,787,"MANGO DE 474 MM PARA CRIQUE DE 3/4""",ITURRIA S.A,BAHCO,17,18.0,18.0,18.0,17.0,17.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,18.0,16.0,16.0,16.0,17.0,16.0,15.0,13.0,,
ID-00000136,766 I,"EXTENCION 3/4"" DE 380 MM",ITURRIA S.A,BAHCO,17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,14.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,
ID-00000137,786 I,"MANGO DE 3/4"" PARA CRIQUE DE 474 MM",ITURRIA S.A,BAHCO,20,21.0,21.0,21.0,20.0,18.0,18.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,19.0,19.0,19.0,19.0,17.0,17.0,16.0,15.0,15.0,13.0,13.0,13.0,14.0,14.0,14.0,12.0,12.0,13.0,12.0,12.0,9.0,,
ID-00000138,746,"EXTENCION 3/4"" DE 125 MM",ITURRIA S.A,BAHCO,20,20.0,19.0,17.0,17.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,11.0,11.0,9.0,8.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,
ID-00000139,776,"CABEZAL ARTICULADO DE 3/4""",ITURRIA S.A,BAHCO,13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,12.0,10.0,10.0,8.0,7.0,8.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,,
ID-00000140,788,"CABEZA T DESLIZANDTE 3/4""",ITURRIA S.A,BAHCO,20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,19.0,18.0,18.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,
ID-00000141,726,ENCASTRE REDUCCION DE 1/2 A 3/4,ITURRIA S.A,BAHCO,12,12.0,12.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,11.0,11.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,,
ID-00000142,727,ENCASTRE ADAPTACION DE 3/4 A 1/2,ITURRIA S.A,BAHCO,10,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,7.0,8.0,8.0,9.0,7.0,7.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,,
ID-00000143,00421.30,BARRETA INDUSTRIAL 32 x 150 MM,BERMON DISTRIBUIDORA S.R.L,EL ROBLE,11,12.0,12.0,12.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,13.0,13.0,13.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,11.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,9.0,,
ID-00000144,00421.35,BARRETA INDUSTRIAL 32 x 1800,BERMON DISTRIBUIDORA S.R.L,EL ROBLE,15,14.0,14.0,14.0,14.0,14.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,11.0,10.0,11.0,11.0,11.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,,
ID-00000145,815RN,"LLAVE CRIQUE BICOMPONENTE 1/2"" DE 272 MM",ITURRIA S.A,BAHCO,17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,,
ID-00000146,8155A,"LLAVE CRIQUE ERGO 1/2"" DE 260 MM",ITURRIA S.A,BAHCO,17,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,19.0,21.0,21.0,21.0,21.0,21.0,20.0,22.0,22.0,22.0,21.0,21.0,21.0,23.0,23.0,23.0,23.0,21.0,23.0,23.0,23.0,22.0,,
ID-00000147,703AMP,"MANGO ARTICULADO 1/2"" DE 257 MM",ITURRIA S.A,BAHCO,18,20.0,20.0,20.0,18.0,18.0,17.0,17.0,20.0,20.0,19.0,18.0,16.0,15.0,15.0,18.0,18.0,21.0,21.0,21.0,21.0,21.0,19.0,22.0,22.0,22.0,22.0,22.0,21.0,22.0,22.0,22.0,22.0,20.0,23.0,23.0,21.0,21.0,,
ID-00000148,815,"LLAVE CRIQUE 1/2"" BI-COMPONETE",ITURRIA S.A,BAHCO,18,17.0,17.0,15.0,15.0,15.0,15.0,15.0,16.0,14.0,14.0,14.0,14.0,14.0,13.0,14.0,14.0,13.0,13.0,13.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,,
ID-00000149,704AMP,"MANGO ARTICULADO 1/2"" DE 378 MM",ITURRIA S.A,BAHCO,16,16.0,16.0,16.0,16.0,16.0,16.0,14.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,,
ID-00000150,733 I,"MANGO T DESLIZABLE 1/2"" DE 298 MM",ITURRIA S.A,BAHCO,15,16.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,14.0,14.0,12.0,12.0,10.0,10.0,9.0,9.0,8.0,8.0,9.0,9.0,7.0,7.0,,
ID-00000151,763 I,"EXTENSION 1/2"" DE 255 MM",ITURRIA S.A,BAHCO,13,14.0,14.0,14.0,14.0,13.0,13.0,13.0,14.0,14.0,12.0,10.0,10.0,10.0,9.0,10.0,10.0,11.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,10.0,10.0,10.0,9.0,8.0,8.0,5.0,,
ID-00000152,743,"MANIJA BERBIQUI 1/2"" DE 385 MM",ITURRIA S.A,BAHCO,18,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,16.0,16.0,16.0,17.0,16.0,15.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,11.0,9.0,10.0,10.0,10.0,10.0,,
ID-00000153,L1011,LLAVE ARTICULADA DOBLE 14MM-15MM,ITURRIA S.A,BAHCO,11,13.0,13.0,13.0,13.0,13.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,14.0,16.0,16.0,16.0,15.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,15.0,17.0,17.0,17.0,15.0,14.0,16.0,16.0,16.0,16.0,,
ID-00000154,L1011,LLAVE ARTICULADA DOBLE 10MM-11MM,ITURRIA S.A,BAHCO,17,17.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,16.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,,
ID-00000155,L1415,LLAVE ARTICULADA DOBLE 14MM-15MM,ITURRIA S.A,BAHCO,10,11.0,11.0,11.0,11.0,11.0,9.0,9.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,6.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,
ID-00000156,L12916,LLAVE ARTICULADA DOBLE 1/2MM - 9/16,ITURRIA S.A,BAHCO,18,19.0,19.0,19.0,19.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,20.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,17.0,16.0,16.0,16.0,,
ID-00000157,L581116,LLAVE ARTICULADA DOBLE 5/8MM - 11-16MM,ITURRIA S.A,BAHCO,20,22.0,20.0,20.0,20.0,18.0,18.0,18.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,21.0,21.0,22.0,21.0,21.0,21.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,19.0,19.0,19.0,21.0,21.0,21.0,21.0,,
ID-00000158,725,"ENCASTRE REDUCCION DE 1/2"" A 3/8""",ITURRIA S.A,BAHCO,13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,,
ID-00000159,773,"CABEZAL ARTICULADO 1/2""",ITURRIA S.A,BAHCO,15,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,21.0,21.0,21.0,21.0,21.0,21.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,25.0,25.0,25.0,23.0,25.0,25.0,25.0,25.0,,
ID-00000160,753,"EXTENSION 1/2"" DE 125 MM",PAPIERTTEI,BAHCO,14,15.0,13.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,,
ID-00000161,713,"EXTENSION 1/2"" DE 75 MM",ITURRIA S.A,BAHCO,10,13.0,11.0,10.0,10.0,10.0,9.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,19.0,19.0,19.0,19.0,17.0,17.0,20.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,18.0,,
ID-00000162,GX17,"TUBO DE IMPACTO 1/2"" DE 17 MM",ITURRIA S.A,BAHCO,19,18.0,18.0,18.0,18.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,9.0,9.0,,
ID-00000163,GX21,"TUBO DE IMPACTO 1/2"" DE 21 MM",ITURRIA S.A,BAHCO,10,9.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,,
ID-00000164,GX24,"TUBO DE IMPACTO 1/2"" DE 24 MM",ITURRIA S.A,BAHCO,16,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,16.0,15.0,15.0,13.0,13.0,15.0,15.0,17.0,17.0,17.0,16.0,16.0,16.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,,
ID-00000165,GX27,"TUBO DE IMPACTO 1/2"" DE 27 MM",ITURRIA S.A,BAHCO,13,15.0,15.0,13.0,13.0,13.0,13.0,11.0,13.0,13.0,12.0,12.0,10.0,10.0,10.0,12.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,11.0,11.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,9.0,,
ID-00000166,GX30,"TUBO DE IMPACTO 1/2"" DE 30 MM",ITURRIA S.A,BAHCO,17,18.0,18.0,18.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,16.0,15.0,15.0,15.0,13.0,14.0,14.0,12.0,10.0,10.0,11.0,11.0,11.0,11.0,,
ID-00000167,00008810186,JARRA MEDIDORA STIHL 100 CC,STIHL MOTOIMPLEMENTOS S.A,STIHL,19,20.0,20.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,17.0,17.0,18.0,18.0,19.0,19.0,19.0,18.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,,
ID-00000168,42550194910,PULVERIZADOR MANUAL SG 11,STIHL MOTOIMPLEMENTOS S.A,STIHL,19,21.0,21.0,21.0,21.0,21.0,21.0,21.0,23.0,23.0,21.0,21.0,19.0,19.0,19.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,19.0,19.0,21.0,21.0,21.0,21.0,,
ID-00000169,,ACEITE STIHL 2T X 100 CC,STIHL MOTOIMPLEMENTOS S.A,STIHL,18,196.0,196.0,194.0,194.0,194.0,194.0,194.0,373.0,373.0,373.0,372.0,372.0,372.0,370.0,549.0,549.0,728.0,726.0,724.0,722.0,722.0,722.0,901.0,899.0,899.0,899.0,899.0,899.0,1078.0,1078.0,1076.0,1075.0,1074.0,1253.0,1253.0,1253.0,1253.0,,
ID-00000170,,ACEITE STIHL X 1L P/LUBRICAR CADENA,STIHL MOTOIMPLEMENTOS S.A,STIHL,10,71.0,70.0,70.0,70.0,70.0,70.0,70.0,131.0,131.0,131.0,131.0,129.0,128.0,128.0,188.0,188.0,248.0,248.0,248.0,248.0,248.0,248.0,308.0,308.0,308.0,308.0,308.0,308.0,369.0,368.0,368.0,368.0,368.0,426.0,424.0,424.0,424.0,,
ID-00000171,358,AMOLADORA HE-DU BRAZOS LARGOS DE 1.5 HP,HERMES DUPRAZ E HIJA S.R.L,HE-DU,12,12.0,12.0,12.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,,
ID-00000172,491/92,AMOLADORA DE 2 HP CON BRAZOS LARGOS,HERMES DUPRAZ E HIJA S.R.L,HE-DU,12,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,22.0,22.0,22.0,21.0,21.0,22.0,22.0,22.0,22.0,22.0,24.0,23.0,22.0,22.0,,
ID-00000173,PS67,LLAVE ESTRIADA ACODADA 6-7 MM,ITURRIA S.A,BAHCO,14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,18.0,18.0,20.0,20.0,20.0,20.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,18.0,20.0,20.0,20.0,20.0,20.0,22.0,22.0,21.0,21.0,,
ID-00000174,PS89,LLAVE ESTRIADA ACODADA 8-9 MM,ITURRIA S.A,BAHCO,20,20.0,18.0,18.0,17.0,15.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,,
ID-00000175,PS1011,LLAVE ESTRIADA ACODADA 10-11 MM,ITURRIA S.A,BAHCO,10,11.0,11.0,9.0,9.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,,
ID-00000176,PS1213,LLAVE ESTRIADA ACODADA 12-13 MM,ITURRIA S.A,BAHCO,14,15.0,15.0,15.0,15.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,14.0,15.0,14.0,14.0,14.0,,
ID-00000177,PS1415,LLAVE ESTRIADA ACODADA 14-15 MM,ITURRIA S.A,BAHCO,18,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,
ID-00000178,PS1617,LLAVE ESTRIADA ACODADA 16-17 MM,ITURRIA S.A,BAHCO,14,15.0,15.0,13.0,13.0,12.0,12.0,12.0,12.0,10.0,10.0,9.0,9.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,9.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,,
ID-00000179,PS1819,LLAVE ESTRIADA ACODADA 18-19 MM,ITURRIA S.A,BAHCO,16,18.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,17.0,17.0,17.0,17.0,17.0,16.0,18.0,18.0,18.0,18.0,16.0,16.0,16.0,16.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,,
ID-00000180,PS2022,LLAVE ESTRIADA ACODADA 20-22 MM,ITURRIA S.A,BAHCO,19,21.0,21.0,21.0,21.0,21.0,21.0,21.0,23.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,24.0,24.0,24.0,24.0,24.0,24.0,26.0,26.0,26.0,26.0,26.0,25.0,27.0,27.0,27.0,27.0,25.0,27.0,27.0,26.0,24.0,,
ID-00000181,PS2123,LLAVE ESTRIADA ACODADA 21-23 MM,ITURRIA S.A,BAHCO,19,21.0,21.0,21.0,21.0,19.0,17.0,17.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,20.0,22.0,22.0,21.0,21.0,21.0,21.0,23.0,23.0,21.0,21.0,21.0,21.0,23.0,23.0,23.0,23.0,23.0,25.0,25.0,25.0,25.0,,
ID-00000182,PS38716,"LLAVE ESTRIADA ACODADA 3/8-7/16""",ITURRIA S.A,BAHCO,10,12.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,13.0,13.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,17.0,17.0,17.0,17.0,,
ID-00000183,PS12916,LLAVE ESTRIADA ACODADA 1/2-9/16,ITURRIA S.A,BAHCO,15,17.0,17.0,17.0,17.0,15.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,16.0,18.0,18.0,18.0,17.0,15.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,15.0,15.0,14.0,16.0,16.0,16.0,16.0,,
ID-00000184,PS581116,"LLAVE ESTRIADA ACODADA 5/8-11/16""",ITURRIA S.A,BAHCO,18,19.0,19.0,19.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,17.0,17.0,17.0,15.0,16.0,16.0,17.0,17.0,17.0,17.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,13.0,13.0,12.0,12.0,13.0,12.0,12.0,12.0,,
ID-00000185,PS3478,"LLAVE ESTRIADA ACODADA 3/4-7/8""",ITURRIA S.A,BAHCO,13,15.0,14.0,14.0,14.0,14.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,18.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,22.0,22.0,22.0,22.0,,
ID-00000186,8074AIP,"LLAVE FRANCESA DE 15"" FOSFATADA",ITURRIA S.A,BAHCO,12,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,
ID-00000187,8075AIP,"LLAVE FRANCESA DE 18"" FOSFATADA",ITURRIA S.A,BAHCO,19,20.0,20.0,20.0,20.0,18.0,16.0,16.0,19.0,17.0,17.0,17.0,17.0,17.0,15.0,18.0,18.0,21.0,21.0,21.0,20.0,20.0,20.0,23.0,23.0,23.0,23.0,22.0,22.0,25.0,25.0,25.0,23.0,23.0,26.0,26.0,26.0,25.0,,
ID-00000188,8073,"LLAVE FRANCESA  DE 12"" FOSFATADA",ITURRIA S.A,BAHCO,10,12.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,12.0,14.0,14.0,14.0,14.0,13.0,13.0,15.0,15.0,14.0,13.0,13.0,12.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,16.0,15.0,,
ID-00000189,8072AIP,"LLAVE FRANCESA DE 10"" FOSFATADA",ITURRIA S.A,BAHCO,18,20.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,16.0,16.0,16.0,16.0,15.0,15.0,13.0,15.0,14.0,14.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,12.0,12.0,10.0,10.0,10.0,12.0,11.0,11.0,11.0,,
ID-00000190,8070AIP,"LLAVE FRANCESA DE 6"" FOSFATADA",ITURRIA S.A,BAHCO,10,10.0,10.0,8.0,7.0,7.0,7.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-3.0,-5.0,-5.0,-7.0,-7.0,-7.0,-7.0,,
ID-00000191,8069AIP,"LLAVE FRANCESA DE 4"" FOSFATADA",ITURRIA S.A,BAHCO,12,14.0,14.0,14.0,14.0,14.0,13.0,13.0,15.0,14.0,14.0,14.0,12.0,12.0,12.0,14.0,14.0,16.0,16.0,16.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,15.0,13.0,,
